track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,cover_url,spotify_search_link,youtube_search_url,youtube_url,mood_category
Hide Away,Daya,1,2016,10,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d5a0eaff23dc8cde8f9dec48,https://open.spotify.com/track/6QzJcnl5cvlDHVrx9mhE99,,https://www.youtube.com/watch?v=CbjlBJkDx5E,nostalgic and reflective
All Of The Lights,Kanye West,1,2010,11,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,https://open.spotify.com/track/22L7bfCiAkJo5xGSQgmiIO,,https://www.youtube.com/watch?v=HAfFfqiYLp0,nostalgic and reflective
Stronger,Kanye West,1,2007,9,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27326f7f19c7f0381e56156c94a,https://open.spotify.com/track/4fzsfWzRhPawzqhX8Qt9F3,,https://www.youtube.com/watch?v=PsO6ZnUZI0g,nostalgic and reflective
POWER,Kanye West,1,2010,11,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,https://open.spotify.com/track/2gZUPNdnz5Y45eiGxpHGSc,,https://www.youtube.com/watch?v=chPDTUjnWgA,nostalgic and reflective
Goodbye My Lover,James Blunt,1,2005,8,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b0cfde5f5c761a9bb26cdc53,https://open.spotify.com/track/6gxycjJNMgmAyfzUXBN80P,,https://www.youtube.com/watch?v=wVyggTKDcOE,nostalgic and reflective
Changes - Radio Mix,"Faul & Wad, PNAU",2,2013,12,6,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2739b484ba06fc7f37e59bd1871,https://open.spotify.com/track/2SdMEke7JCBEo8t60iyw2r,,https://www.youtube.com/watch?v=I4U0-h4I3rM,nostalgic and reflective
Time to Pretend,MGMT,1,2007,12,14,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738b32b139981e79f2ebe005eb,https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW,,https://www.youtube.com/watch?v=B9dSYgd5Elk,nostalgic and reflective
Tonight Tonight,Hot Chelle Rae,1,2011,11,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733b97f1c9a0273bfbdc6bd791,https://open.spotify.com/track/2i0AUcEnsDm3dsqLrFWUCq,,https://www.youtube.com/watch?v=QzlNFcT2aOE,nostalgic and reflective
Animal,Neon Trees,1,2010,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730f0039968cd918767d3f1488,https://open.spotify.com/track/0l4DTppOxy7NUaEcwXuOb6,,https://www.youtube.com/watch?v=gM7Hlg75Mlo,nostalgic and reflective
Pompeii,Bastille,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b89cf022db28fa31376e0ed8,https://open.spotify.com/track/4Ub8UsjWuewQrPhuepfVpd,,https://www.youtube.com/watch?v=F90Cw4l-8NY,nostalgic and reflective
Crazy In Love (feat. JAY-Z),"Beyonce, JAY-Z",2,2003,3,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273a9fd4a0405945cd51e8de130,https://open.spotify.com/track/0TwBtDAWpkpM3srywFVOV5,,https://www.youtube.com/watch?v=ViwtNLUqkMY,nostalgic and reflective
Complicated,Avril Lavigne,1,2002,6,4,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f7ec724fbf97a30869d06240,https://open.spotify.com/track/5xEM5hIgJ1jjgcEBfpkt2F,,https://www.youtube.com/watch?v=5NPBIwQyPWE,nostalgic and reflective
Sun Is Up - Play & Win Radio Edit,INNA,1,2011,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ff5fc90894df240d13bc2e53,https://open.spotify.com/track/6FEQJ9e7d0t6IV1oHwQUrx,,https://www.youtube.com/watch?v=ZLXG5qmIEDQ,nostalgic and reflective
Baby,"Justin Bieber, Ludacris",2,2010,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a,https://open.spotify.com/track/6epn3r7S14KUqlReYr77hA,,https://www.youtube.com/watch?v=kffacxfA7G4,nostalgic and reflective
Ready or Not,Bridgit Mendler,1,2012,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c0758d813c09f649f630f405,https://open.spotify.com/track/5xvUgoVED1F4mBu8FL0HaW,,https://www.youtube.com/watch?v=dPKG1-3LXBs,nostalgic and reflective
Hurricane,Bridgit Mendler,1,2012,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c0758d813c09f649f630f405,https://open.spotify.com/track/7gQ5c5HY6zMsIck6QLY9dJ,,https://www.youtube.com/watch?v=t-njAuS7eTQ,nostalgic and reflective
Break Free,"Ariana Grande, Zedd",2,2014,8,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,https://open.spotify.com/track/12KUFSHFgT0XCoiSlvdQi4,,https://www.youtube.com/watch?v=2Ek3WMM7I-0,nostalgic and reflective
What the Hell,Avril Lavigne,1,2011,3,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27372c9f7a7c75eba39726106a6,https://open.spotify.com/track/2z4U9d5OAA4YLNXoCgioxo,,https://www.youtube.com/watch?v=tQmEd_UeeIk,nostalgic and reflective
Catch & Release - Deepend Remix,"Matt Simons, Deepend",2,2015,9,30,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736e9a4eb74c903acfea7bcd41,https://open.spotify.com/track/11BAVEGi1ivJ6JWLqKUNrZ,,https://www.youtube.com/watch?v=Rip0bX2qrIs,nostalgic and reflective
Stolen Dance,Milky Chance,1,2013,5,31,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732001bc1b4dd82d06631fcb9e,https://open.spotify.com/track/2jiPHbFX5XM8TjaTfYJ0eo,,https://www.youtube.com/watch?v=iX-QaNzd-0Y,nostalgic and reflective
This Is How We Do,Katy Perry,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,https://open.spotify.com/track/7GCElX2eJA5t0AFWw3WzKn,,https://www.youtube.com/watch?v=7RMQksXpQSk,nostalgic and reflective
Bad Day,Daniel Powter,1,2005,2,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d5d74dc15f88ec6e02c7378d,https://open.spotify.com/track/0mUyMawtxj1CJ76kn9gIZK,,https://www.youtube.com/watch?v=gH476CxJxfg,nostalgic and reflective
Cool Kids,Echosmith,1,2013,10,4,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273106fa02aaa287ec63af85aae,https://open.spotify.com/track/13P5rwmk2EsoFRIz9UCeh9,,https://www.youtube.com/watch?v=SSCzDykng4g,nostalgic and reflective
What Do You Mean?,Justin Bieber,1,2015,11,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs,,https://www.youtube.com/watch?v=NywWB67Z7zQ,nostalgic and reflective
The Other Side,Jason Derulo,1,2013,9,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ba30e4d27e93015180b4924d,https://open.spotify.com/track/6OPZtIV3uoZQT1YkoiEQH9,,https://www.youtube.com/watch?v=9gXP8wcICqQ,nostalgic and reflective
Boulevard of Broken Dreams,Green Day,1,2004,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738214d54694cb9813927f7f3f,https://open.spotify.com/track/1hwJKpe0BPUsq6UUrwBWTw,,https://www.youtube.com/watch?v=Soa3gO7tL-c,nostalgic and reflective
Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,"Robin Schulz, Jasmine Thompson",2,2014,9,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ec67f6776573462a1ad9ee2d,https://open.spotify.com/track/4zLBcDtvYNVtF9fnG6lme3,,https://www.youtube.com/watch?v=Mo4cmTaEDIk,nostalgic and reflective
Pursuit Of Happiness (Nightmare),"Kid Cudi, MGMT, Ratatat",3,2009,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273713f297a7bdc1d48971062b2,https://open.spotify.com/track/4kTLpAbhuEGHAAdDjOIWaa,,https://www.youtube.com/watch?v=3Z_Ys3BO_4M,nostalgic and reflective
Stole the Show,"Kygo, Parson James",2,2016,5,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737247979b8bc6027bf97043ef,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,,https://www.youtube.com/watch?v=BgfcToAjfdc,nostalgic and reflective
Locked Away (feat. Adam Levine),"R. City, Adam Levine",2,2015,10,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27374b157379e7686df3d0850a4,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy,,https://www.youtube.com/watch?v=6GUm5g8SG4o,nostalgic and reflective
I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb",2,2016,5,6,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731db27fa11dbafa67857da8f3,https://open.spotify.com/track/0vbtURX4qv1l7besfwmnD8,,https://www.youtube.com/watch?v=foE1mO2yM04,nostalgic and reflective
Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",2,2014,10,31,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738fba5806a323efd272677c4d,https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb,,https://www.youtube.com/watch?v=MjEYCUJuh-g,nostalgic and reflective
Heartbeat Song,Kelly Clarkson,1,2015,2,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c81b0f8ba584a2aff59cb132,https://open.spotify.com/track/7FC9Lng8iXU081lbigu8m8,,https://www.youtube.com/watch?v=d4_6N-k5VS4,nostalgic and reflective
Oops!...I Did It Again,Britney Spears,1,2000,5,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c50b7d96737041f4bfd844d6,https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ,,https://www.youtube.com/watch?v=CduA0TULnow,nostalgic and reflective
Neon Lights,Demi Lovato,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,https://open.spotify.com/track/34MJ07N9Bhu6iKPaxSVnCT,,https://www.youtube.com/watch?v=v9uDwppN5-w,nostalgic and reflective
#thatPOWER,"will.i.am, Justin Bieber",2,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273642efc0b3f045f34316d2cf3,https://open.spotify.com/track/01TuObJVd7owWchVRuQbQw,,https://www.youtube.com/watch?v=DGIgXP9SvB8,nostalgic and reflective
I Cry,Flo Rida,1,2012,6,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27315785fa4f22f8c50902b3a42,https://open.spotify.com/track/3zrYNl1aMdFrQkcOjKVr5u,,https://www.youtube.com/watch?v=OLuWHr6-0YQ,nostalgic and reflective
Gimme More,Britney Spears,1,2007,10,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d0a8bfe18f25429d76886b1e,https://open.spotify.com/track/6ic8OlLUNEATToEFU3xmaH,,https://www.youtube.com/watch?v=elueA2rofoo,nostalgic and reflective
Single Ladies (Put a Ring on It),Beyonce,1,2008,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b4c5982e1b92f97a126fc18c,https://open.spotify.com/track/557un1HgwYMuqfWGSTmnxw,,https://www.youtube.com/watch?v=4m1EFMoRFvY,nostalgic and reflective
...Baby One More Time,Britney Spears,1,1999,1,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27336cf58e3e7cf36a145b1da18,https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa,,https://www.youtube.com/watch?v=C-u5WLJ9Yk4,nostalgic and reflective
Bumpy Ride,Mohombi,1,2010,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733cfcf82ef4d0685f4e4e95a5,https://open.spotify.com/track/4flXUmmCKe1GAAvIoptHq7,,https://www.youtube.com/watch?v=G2RCCDSBEGk,nostalgic and reflective
Say Something,A Great Big World,1,2013,9,3,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2739e2acbb00244d6da17edb0cf,https://open.spotify.com/track/3LPrkLUIUMQvB1p908p37m,,https://www.youtube.com/watch?v=-2U0Ivkn2Ds,nostalgic and reflective
It Will Rain,Bruno Mars,1,2011,9,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273dec2e6bae5062b94fc4eeb84,https://open.spotify.com/track/4rMNgxEwGWoPHIUcvB5BrB,,https://www.youtube.com/watch?v=W-w3WfgpcGg,nostalgic and reflective
Smack That,"Akon, Eminem",2,2006,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d9bcf5565005950b353bc9cf,https://open.spotify.com/track/3qKGvSu1inEZKwYQnMavNA,,https://www.youtube.com/watch?v=bKDdT_nyP54,nostalgic and reflective
Stereo Love,"Edward Maya, Vika Jigulina",2,2009,7,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27382cd7c9b928ad028f9afb73a,https://open.spotify.com/track/0gBfLS4aqbrr1ZvVv8dqWB,,https://www.youtube.com/watch?v=p-Z3YrHJ1sU,nostalgic and reflective
Till the World Ends,Britney Spears,1,2011,3,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733613a80185a11b15987d2885,https://open.spotify.com/track/38iU2jg98IZZEIJPrP7aWD,,https://www.youtube.com/watch?v=qzU9OrZlKb8,nostalgic and reflective
We Own The Night,The Wanted,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273296c89a14667b01a90c09a71,https://open.spotify.com/track/6XS8t28Zl7a9LiZacsRdNK,,https://www.youtube.com/watch?v=8piAL5rD6wI,nostalgic and reflective
Prayer in C - Robin Schulz Radio Edit,"Lilly Wood and The Prick, Robin Schulz",2,2014,5,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730538d5d965798a403219a470,https://open.spotify.com/track/5fnA9mkIfScSqHIpeDyvck,,https://www.youtube.com/watch?v=fiore9Z5iUg,nostalgic and reflective
Dance Again (feat. Pitbull),"Jennifer Lopez, Pitbull",2,2012,7,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732ffb07fb01f96370e31152bf,https://open.spotify.com/track/4d2hD63oUGU3s7L66JD0BE,,https://www.youtube.com/watch?v=bjgFH01k0gU,nostalgic and reflective
I Lived,OneRepublic,1,2013,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb,https://open.spotify.com/track/3IQF4xCQUPicbA4hWfTxPo,,https://www.youtube.com/watch?v=z0rxydSolwU,nostalgic and reflective
Love Me,Justin Bieber,1,2009,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,https://open.spotify.com/track/0yIywEquxORnu1dR0WYsdN,,https://www.youtube.com/watch?v=qdDVtFvJwUc,nostalgic and reflective
Memories (feat. Kid Cudi),"David Guetta, Kid Cudi",2,2010,11,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731813115ff10c5f5ae028321d,https://open.spotify.com/track/5xYC48nOppVemY6U5GRGTb,,https://www.youtube.com/watch?v=NUVCQXMUVnI,nostalgic and reflective
I Will Wait,Mumford & Sons,1,2012,9,21,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27383f859512262378f2aa50a22,https://open.spotify.com/track/5PRRthP9SLfbXB359MfIWv,,https://www.youtube.com/watch?v=rGKfrgqWcv0,nostalgic and reflective
La Bicicleta,"Carlos Vives, Shakira",2,2017,11,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730c0b28429d801bf7a429b037,https://open.spotify.com/track/0Gx4VrHzS7pZOEAGrmXXBH,,https://www.youtube.com/watch?v=-UV0QGLmYys,nostalgic and reflective
Billionaire (feat. Bruno Mars),"Travie McCoy, Bruno Mars",2,2010,3,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732780cc9f7796e04f367e394d,https://open.spotify.com/track/2M9ULmQwTaTGmAdXaXpfz5,,https://www.youtube.com/watch?v=8aRor905cCw,nostalgic and reflective
Wing$,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis",3,2012,10,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d,https://open.spotify.com/track/5n5uyFpfopa4mNdSN0gTaH,,https://www.youtube.com/watch?v=gAg3uMlNyHA,nostalgic and reflective
Love Yourself,Justin Bieber,1,2015,11,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,,https://www.youtube.com/watch?v=oyEuk8j8imI,nostalgic and reflective
The Hills,The Weeknd,1,2015,8,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,,https://www.youtube.com/watch?v=yzTuBuRdAyA,nostalgic and reflective
If I Lose Myself - Alesso vs OneRepublic,"OneRepublic, Alesso",2,2014,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736f91180b662ca15ad2fb88f0,https://open.spotify.com/track/3ScJy88F8KqGDfWu8XJhHx,,https://www.youtube.com/watch?v=dLa_ryRjC7M,nostalgic and reflective
Exceptional,China Anne McClain,1,2011,10,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2739c623e7f404ddc2d4fea0b03,https://open.spotify.com/track/6cDQo6MvkQJbp2xlZx6uJc,,https://www.youtube.com/watch?v=wA4hkKLHeFY,nostalgic and reflective
Walking On A Dream,Empire Of The Sun,1,2008,10,3,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f3aa0e6ca22a382007f61e4d,https://open.spotify.com/track/5r5cp9IpziiIsR6b93vcnQ,,https://www.youtube.com/watch?v=eimgRedLkkU,nostalgic and reflective
OMG (feat. will.i.am),"USHER, will.i.am",2,2010,3,30,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,https://open.spotify.com/track/1bM50INir8voAkVoKuvEUI,,https://www.youtube.com/watch?v=1RnPB76mjxI,nostalgic and reflective
Live While We're Young,One Direction,1,2012,11,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf,https://open.spotify.com/track/6Vh03bkEfXqekWp7Y1UBRb,,https://www.youtube.com/watch?v=AbPED9bisSc,nostalgic and reflective
Rocketeer,"Far East Movement, Ryan Tedder, Ruff Loaderz",3,2010,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d3f56f976af6d193a16dcd4e,https://open.spotify.com/track/3ZuiIFm9nRnkRz8AZAekjJ,,https://www.youtube.com/watch?v=RcmKbTR--iA,nostalgic and reflective
I Knew You Were Trouble (Taylor's Version),Taylor Swift,1,2021,11,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,39,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,https://open.spotify.com/track/6AtZLIzUINvExIUy4QhdjP,,https://www.youtube.com/watch?v=TqAollrUJdA,nostalgic and reflective
22 (Taylor's Version),Taylor Swift,1,2021,11,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,https://open.spotify.com/track/3yII7UwgLF6K5zW3xad3MP,,https://www.youtube.com/watch?v=9boiT64sm0Q,nostalgic and reflective
We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,1,2021,11,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs,,https://www.youtube.com/watch?v=zJFcr1KyFqE,nostalgic and reflective
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),"Pitbull, Jennifer Lopez, Claudia Leitte",3,2014,11,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,37,29,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273e6efeff81a318670a292090f,https://open.spotify.com/track/1PCvKFPWnTXAe2oaReVUcr,,https://www.youtube.com/watch?v=TGtWWb9emYI,nostalgic and reflective
Magic in the Air (feat. Ahmed Chawki),"Magic System, Chawki",2,2014,5,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273e2c130193d338ac38c24322d,https://open.spotify.com/track/3s6ltUrI93LBKU8taezsLn,,https://www.youtube.com/watch?v=BAkqJT_sMKQ,nostalgic and reflective
I Just Had Sex,"The Lonely Island, Akon",2,2011,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,30,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27351adf6c40da8c3e2635893e9,https://open.spotify.com/track/5PEleSkK4p4E1sx3x7cOLt,,https://www.youtube.com/watch?v=lQlIhraqL7o,nostalgic and reflective
Worth It (feat. Kid Ink),"Fifth Harmony, Kid Ink",2,2015,1,30,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,28,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27342d324c29b1f8d408c08f86b,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO,,https://www.youtube.com/watch?v=YBHQbu5rbdQ,nostalgic and reflective
Love You Like A Love Song,Selena Gomez & The Scene,1,2011,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,27,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731c8193de8d62b2ffa49a09db,https://open.spotify.com/track/0laYHRpNTS6i8FXdupHkJ4,,https://www.youtube.com/watch?v=EgT_us6AsDg,nostalgic and reflective
E.T.,Katy Perry,1,2012,3,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,41,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731d955011a3ed477dc77865ad,https://open.spotify.com/track/4z8ssgZfs5TzKiO8HaGWXO,,https://www.youtube.com/watch?v=zOHj9tHLBgY,nostalgic and reflective
Set Fire to the Rain,Adele,1,2011,1,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,40,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273164feb363334f93b6458d2a9,https://open.spotify.com/track/3di5hcvxxciiqwMH1jarhY,,https://www.youtube.com/watch?v=a2giXO6eyuI,nostalgic and reflective
Blank Space,Taylor Swift,1,2014,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,38,31,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,,https://www.youtube.com/watch?v=e-ORhEE9VVg,nostalgic and reflective
Bad Blood,"Taylor Swift, Kendrick Lamar",2,2015,5,17,0,0,0,0,0,0,0,0,120,Unknown,Major,50,42,32,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737941dc6a3a023016acbe3d06,https://open.spotify.com/track/6xsEAm6w9oMQYYg3jkEkMT,,https://www.youtube.com/watch?v=QcIy9NiNbmo,nostalgic and reflective
